Date,Close/Last,Volume,Open,High,Low
08/18/2021,167.10,7697931,167.24,167.51,166.26
08/17/2021,166.97,7106992,167.29,167.73,166.56
08/16/2021,167.22,7781796,166.73,167.39,166.59
08/13/2021,166.39,7466887,165.02,166.46,164.89
08/12/2021,164.04,5222080,163.65,164.10,162.9335
08/11/2021,164.00,7382417,163.15,164.17,162.68
08/10/2021,161.77,6870766,161.39,162.11,160.68
08/09/2021,161.72,11546970,163.01,163.295,161.26
08/06/2021,164.64,13547640,165.84,165.93,164.55
08/05/2021,168.86,7893245,169.37,169.4371,168.203
08/04/2021,169.53,9796349,171.28,171.40,168.99
08/03/2021,169.49,5402340,169.42,169.83,169.21
08/02/2021,169.61,10783240,169.30,170.245,169.10
07/30/2021,169.82,7391706,170.72,170.99,169.38
07/29/2021,171.17,8119591,170.70,171.52,170.67
07/28/2021,169.29,7905846,168.26,169.38,167.72
07/27/2021,168.44,6300183,168.73,168.905,167.93
07/26/2021,168.16,5229817,168.58,168.86,168.08
07/23/2021,168.56,5831463,168.50,168.88,167.95
07/22/2021,169.09,4793605,168.49,169.191,168.06
07/21/2021,168.76,4622581,168.33,169.00,168.14
07/20/2021,169.39,6540058,170.51,170.80,168.92
07/19/2021,169.61,6707365,169.51,169.91,168.89
07/16/2021,169.41,9460348,170.65,170.95,169.28
07/15/2021,171.07,6520126,170.89,171.30,170.34
07/14/2021,171.04,8830335,170.91,171.04,170.28
07/13/2021,169.22,7040277,169.51,169.90,168.93
07/12/2021,169.00,7315422,168.70,169.16,167.64
07/09/2021,169.21,4997398,168.84,169.62,168.66
07/08/2021,168.65,7244275,169.82,169.855,167.91
07/07/2021,168.76,7108909,168.72,169.23,168.19
07/06/2021,168.12,7932050,169.27,169.65,167.54
07/02/2021,167.29,7873574,167.35,167.715,166.40
07/01/2021,166.20,7430497,166.65,166.88,165.50
06/30/2021,165.63,7955839,164.57,166.10,164.29
06/29/2021,164.83,7451415,164.34,165.2782,164.01
06/28/2021,166.58,6508902,166.68,166.91,166.3575
06/25/2021,166.59,7473679,167.45,167.525,166.29
06/24/2021,166.04,6903352,167.00,167.23,166.01
06/23/2021,166.14,8474276,166.97,168.03,165.97
06/22/2021,166.25,7223919,166.35,166.915,166.01
06/21/2021,166.95,8370991,166.52,167.2218,166.00
06/18/2021,164.93,15744310,166.14,166.72,164.87
06/17/2021,165.85,27232240,167.02,167.615,165.44
06/16/2021,171.11,16919750,173.91,174.465,171.03
